MONTH,YEAR,VEHICLE_TYPE,SCENARIO,LGA,VALUE
Jun,2021,RES_SMALL,HIGH,Mornington Peninsula,1.0
Jun,2021,RES_SMALL,HIGH,Mornington Peninsula,1.0
Jun,2021,RES_SMALL,HIGH,Mornington Peninsula,4.0
Jun,2021,RES_SMALL,HIGH,Mornington Peninsula,4.0
Jun,2021,RES_SMALL,HIGH,Mornington Peninsula,3.0
Jun,2021,RES_SMALL,HIGH,Greater Dandenong,2.0
Jun,2021,RES_SMALL,HIGH,Casey,7.0
Jun,2021,RES_SMALL,HIGH,Cardinia,1.0
Jun,2021,RES_MEDIUM,LOW,Melbourne,50.0
Jun,2021,RES_MEDIUM,LOW,Melbourne,9.0
Jun,2021,RES_MEDIUM,LOW,Melbourne,6.0
Jun,2021,RES_MEDIUM,LOW,Port Phillip,24.0
Jun,2021,RES_MEDIUM,LOW,Melbourne,17.0
Jun,2021,RES_MEDIUM,LOW,Melbourne,19.0
Jun,2021,RES_MEDIUM,LOW,Maribyrnong,10.0
Jun,2021,RES_MEDIUM,LOW,Maribyrnong,6.0
Jun,2021,RES_MEDIUM,LOW,Maribyrnong,7.0
Jun,2021,RES_MEDIUM,LOW,Hobsons Bay,4.0
Jun,2021,RES_MEDIUM,LOW,Hobsons Bay,6.0
Jun,2021,RES_MEDIUM,LOW,Maribyrnong,1.0
Jun,2021,RES_MEDIUM,LOW,Brimbank,10.0
Jun,2021,RES_MEDIUM,LOW,Brimbank,7.0
Jun,2021,RES_MEDIUM,LOW,Hobsons Bay,4.0
Jun,2021,RES_MEDIUM,LOW,Hobsons Bay,1.0
Jun,2021,RES_MEDIUM,LOW,Moonee Valley,4.0
Jun,2021,RES_MEDIUM,LOW,Moonee Valley,12.0
Jun,2021,RES_MEDIUM,LOW,Brimbank,4.0
Jun,2021,RES_MEDIUM,LOW,Brimbank,1.0
Jun,2021,RES_MEDIUM,LOW,Brimbank,7.0
Jun,2021,RES_MEDIUM,LOW,Moonee Valley,12.0
Jun,2021,RES_MEDIUM,LOW,Moonee Valley,7.0
Jun,2021,RES_MEDIUM,LOW,Moonee Valley,6.0
Jun,2021,RES_MEDIUM,LOW,Moonee Valley,33.0
Jun,2021,RES_MEDIUM,LOW,Moonee Valley,11.0
Jun,2021,RES_MEDIUM,LOW,Hume,3.0
Jun,2021,RES_MEDIUM,LOW,Hume,5.0
Jun,2021,RES_MEDIUM,LOW,Hume,1.0
Jun,2021,RES_MEDIUM,LOW,Melbourne,13.0
Jun,2021,RES_MEDIUM,LOW,Merri-Bek,3.0
Jun,2021,RES_MEDIUM,LOW,Merri-Bek,11.0
Jun,2021,RES_MEDIUM,LOW,Merri-Bek,5.0
Jun,2021,RES_MEDIUM,LOW,Merri-Bek,24.0
Jun,2021,RES_MEDIUM,LOW,Merri-Bek,4.0
Jun,2021,RES_MEDIUM,LOW,Merri-Bek,6.0
Jun,2021,RES_MEDIUM,LOW,Merri-Bek,7.0
Jun,2021,RES_MEDIUM,LOW,Hume,1.0
Jun,2021,RES_MEDIUM,LOW,Hume,28.0
Jun,2021,RES_MEDIUM,LOW,Yarra,8.0
Jun,2021,RES_MEDIUM,LOW,Yarra,9.0
Jun,2021,RES_MEDIUM,LOW,Yarra,4.0
Jun,2021,RES_MEDIUM,LOW,Yarra,7.0
Jun,2021,RES_MEDIUM,LOW,Darebin,12.0
Jun,2021,RES_MEDIUM,LOW,Darebin,5.0
Jun,2021,RES_MEDIUM,LOW,Darebin,13.0
Jun,2021,RES_MEDIUM,LOW,Darebin,12.0
Jun,2021,RES_MEDIUM,LOW,Whittlesea,8.0
Jun,2021,RES_MEDIUM,LOW,Whittlesea,4.0
Jun,2021,RES_MEDIUM,LOW,Whittlesea,39.0
Jun,2021,RES_MEDIUM,LOW,Darebin,6.0
Jun,2021,RES_MEDIUM,LOW,Banyule,3.0
Jun,2021,RES_MEDIUM,LOW,Darebin,8.0
Jun,2021,RES_MEDIUM,LOW,Banyule,10.0
Jun,2021,RES_MEDIUM,LOW,Banyule,4.0
Jun,2021,RES_MEDIUM,LOW,Banyule,2.0
Jun,2021,RES_MEDIUM,LOW,Nillumbik,3.0
Jun,2021,RES_MEDIUM,LOW,Banyule,3.0
Jun,2021,RES_MEDIUM,LOW,Nillumbik,3.0
Jun,2021,RES_MEDIUM,LOW,Nillumbik,12.0
Jun,2021,RES_MEDIUM,LOW,Nillumbik,1.0
Jun,2021,RES_MEDIUM,LOW,Nillumbik,1.0
Jun,2021,RES_MEDIUM,LOW,Nillumbik,2.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,26.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,5.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,12.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,14.0
Jun,2021,RES_MEDIUM,LOW,Manningham,3.0
Jun,2021,RES_MEDIUM,LOW,Manningham,11.0
Jun,2021,RES_MEDIUM,LOW,Manningham,1.0
Jun,2021,RES_MEDIUM,LOW,Manningham,9.0
Jun,2021,RES_MEDIUM,LOW,Manningham,10.0
Jun,2021,RES_MEDIUM,LOW,Manningham,10.0
Jun,2021,RES_MEDIUM,LOW,Yarra,41.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,16.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,8.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,21.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,9.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,9.0
Jun,2021,RES_MEDIUM,LOW,Whitehorse,7.0
Jun,2021,RES_MEDIUM,LOW,Boroondara,6.0
Jun,2021,RES_MEDIUM,LOW,Whitehorse,14.0
Jun,2021,RES_MEDIUM,LOW,Whitehorse,9.0
Jun,2021,RES_MEDIUM,LOW,Maroondah,11.0
Jun,2021,RES_MEDIUM,LOW,Maroondah,6.0
Jun,2021,RES_MEDIUM,LOW,Maroondah,11.0
Jun,2021,RES_MEDIUM,LOW,Maroondah,2.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,2.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,4.0
Jun,2021,RES_MEDIUM,LOW,Stonnington,22.0
Jun,2021,RES_MEDIUM,LOW,Stonnington,25.0
Jun,2021,RES_MEDIUM,LOW,Stonnington,9.0
Jun,2021,RES_MEDIUM,LOW,Stonnington,12.0
Jun,2021,RES_MEDIUM,LOW,Monash,22.0
Jun,2021,RES_MEDIUM,LOW,Monash,26.0
Jun,2021,RES_MEDIUM,LOW,Whitehorse,4.0
Jun,2021,RES_MEDIUM,LOW,Knox,14.0
Jun,2021,RES_MEDIUM,LOW,Maroondah,5.0
Jun,2021,RES_MEDIUM,LOW,Maroondah,4.0
Jun,2021,RES_MEDIUM,LOW,Maroondah,12.0
Jun,2021,RES_MEDIUM,LOW,Glen Eira,11.0
Jun,2021,RES_MEDIUM,LOW,Glen Eira,9.0
Jun,2021,RES_MEDIUM,LOW,Glen Eira,10.0
Jun,2021,RES_MEDIUM,LOW,Kingston,15.0
Jun,2021,RES_MEDIUM,LOW,Monash,9.0
Jun,2021,RES_MEDIUM,LOW,Monash,1.0
Jun,2021,RES_MEDIUM,LOW,Monash,11.0
Jun,2021,RES_MEDIUM,LOW,Monash,4.0
Jun,2021,RES_MEDIUM,LOW,Greater Dandenong,10.0
Jun,2021,RES_MEDIUM,LOW,Greater Dandenong,9.0
Jun,2021,RES_MEDIUM,LOW,Greater Dandenong,8.0
Jun,2021,RES_MEDIUM,LOW,Greater Dandenong,58.0
Jun,2021,RES_MEDIUM,LOW,Knox,11.0
Jun,2021,RES_MEDIUM,LOW,Knox,6.0
Jun,2021,RES_MEDIUM,LOW,Stonnington,8.0
Jun,2021,RES_MEDIUM,LOW,Stonnington,8.0
Jun,2021,RES_MEDIUM,LOW,Port Phillip,5.0
Jun,2021,RES_MEDIUM,LOW,Glen Eira,5.0
Jun,2021,RES_MEDIUM,LOW,Bayside,23.0
Jun,2021,RES_MEDIUM,LOW,Kingston,12.0
Jun,2021,RES_MEDIUM,LOW,Bayside,3.0
Jun,2021,RES_MEDIUM,LOW,Bayside,3.0
Jun,2021,RES_MEDIUM,LOW,Kingston,6.0
Jun,2021,RES_MEDIUM,LOW,Kingston,9.0
Jun,2021,RES_MEDIUM,LOW,Kingston,4.0
Jun,2021,RES_MEDIUM,LOW,Kingston,16.0
Jun,2021,RES_MEDIUM,LOW,Kingston,5.0
Jun,2021,RES_MEDIUM,LOW,Kingston,4.0
Jun,2021,RES_MEDIUM,LOW,Frankston,11.0
Jun,2021,RES_MEDIUM,LOW,Kingston,7.0
Jun,2021,RES_MEDIUM,LOW,Glen Eira,12.0
Jun,2021,RES_MEDIUM,LOW,Port Phillip,12.0
Jun,2021,RES_MEDIUM,LOW,Port Phillip,8.0
Jun,2021,RES_MEDIUM,LOW,Port Phillip,15.0
Jun,2021,RES_MEDIUM,LOW,Whittlesea,4.0
Jun,2021,RES_MEDIUM,LOW,Whittlesea,4.0
Jun,2021,RES_MEDIUM,LOW,Whittlesea,8.0
Jun,2021,RES_MEDIUM,LOW,Whittlesea,3.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,LOW,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,LOW,Greater Dandenong,6.0
Jun,2021,RES_MEDIUM,LOW,Casey,21.0
Jun,2021,RES_MEDIUM,LOW,Casey,19.0
Jun,2021,RES_MEDIUM,LOW,Casey,4.0
Jun,2021,RES_MEDIUM,LOW,Cardinia,10.0
Jun,2021,RES_MEDIUM,LOW,Cardinia,1.0
Jun,2021,RES_MEDIUM,LOW,Cardinia,1.0
Jun,2021,RES_MEDIUM,LOW,Cardinia,1.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,2.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,1.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,3.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,2.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,2.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,1.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,1.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,3.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,10.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,10.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,1.0
Jun,2021,RES_MEDIUM,LOW,Mornington Peninsula,8.0
Jun,2021,RES_MEDIUM,LOW,Greater Dandenong,4.0
Jun,2021,RES_MEDIUM,LOW,Casey,16.0
Jun,2021,RES_MEDIUM,LOW,Casey,1.0
Jun,2021,RES_MEDIUM,LOW,Cardinia,2.0
Jun,2021,RES_MEDIUM,MEDIUM,Melbourne,50.0
Jun,2021,RES_MEDIUM,MEDIUM,Melbourne,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Melbourne,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Port Phillip,24.0
Jun,2021,RES_MEDIUM,MEDIUM,Melbourne,17.0
Jun,2021,RES_MEDIUM,MEDIUM,Melbourne,19.0
Jun,2021,RES_MEDIUM,MEDIUM,Maribyrnong,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Maribyrnong,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Maribyrnong,7.0
Jun,2021,RES_MEDIUM,MEDIUM,Hobsons Bay,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Hobsons Bay,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Maribyrnong,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Brimbank,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Brimbank,7.0
Jun,2021,RES_MEDIUM,MEDIUM,Hobsons Bay,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Hobsons Bay,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Moonee Valley,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Moonee Valley,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Brimbank,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Brimbank,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Brimbank,7.0
Jun,2021,RES_MEDIUM,MEDIUM,Moonee Valley,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Moonee Valley,7.0
Jun,2021,RES_MEDIUM,MEDIUM,Moonee Valley,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Moonee Valley,33.0
Jun,2021,RES_MEDIUM,MEDIUM,Moonee Valley,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Hume,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Hume,5.0
Jun,2021,RES_MEDIUM,MEDIUM,Hume,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Melbourne,13.0
Jun,2021,RES_MEDIUM,MEDIUM,Merri-Bek,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Merri-Bek,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Merri-Bek,5.0
Jun,2021,RES_MEDIUM,MEDIUM,Merri-Bek,24.0
Jun,2021,RES_MEDIUM,MEDIUM,Merri-Bek,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Merri-Bek,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Merri-Bek,7.0
Jun,2021,RES_MEDIUM,MEDIUM,Hume,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Hume,28.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra,7.0
Jun,2021,RES_MEDIUM,MEDIUM,Darebin,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Darebin,5.0
Jun,2021,RES_MEDIUM,MEDIUM,Darebin,13.0
Jun,2021,RES_MEDIUM,MEDIUM,Darebin,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Whittlesea,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Whittlesea,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Whittlesea,39.0
Jun,2021,RES_MEDIUM,MEDIUM,Darebin,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Banyule,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Darebin,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Banyule,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Banyule,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Banyule,2.0
Jun,2021,RES_MEDIUM,MEDIUM,Nillumbik,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Banyule,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Nillumbik,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Nillumbik,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Nillumbik,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Nillumbik,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Nillumbik,2.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,26.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,5.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,14.0
Jun,2021,RES_MEDIUM,MEDIUM,Manningham,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Manningham,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Manningham,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Manningham,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Manningham,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Manningham,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra,41.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,16.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,21.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Whitehorse,7.0
Jun,2021,RES_MEDIUM,MEDIUM,Boroondara,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Whitehorse,14.0
Jun,2021,RES_MEDIUM,MEDIUM,Whitehorse,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Maroondah,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Maroondah,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Maroondah,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Maroondah,2.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,2.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Stonnington,22.0
Jun,2021,RES_MEDIUM,MEDIUM,Stonnington,25.0
Jun,2021,RES_MEDIUM,MEDIUM,Stonnington,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Stonnington,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Monash,22.0
Jun,2021,RES_MEDIUM,MEDIUM,Monash,26.0
Jun,2021,RES_MEDIUM,MEDIUM,Whitehorse,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Knox,14.0
Jun,2021,RES_MEDIUM,MEDIUM,Maroondah,5.0
Jun,2021,RES_MEDIUM,MEDIUM,Maroondah,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Maroondah,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Glen Eira,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Glen Eira,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Glen Eira,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,15.0
Jun,2021,RES_MEDIUM,MEDIUM,Monash,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Monash,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Monash,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Monash,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Greater Dandenong,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Greater Dandenong,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Greater Dandenong,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Greater Dandenong,58.0
Jun,2021,RES_MEDIUM,MEDIUM,Knox,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Knox,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Stonnington,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Stonnington,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Port Phillip,5.0
Jun,2021,RES_MEDIUM,MEDIUM,Glen Eira,5.0
Jun,2021,RES_MEDIUM,MEDIUM,Bayside,23.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Bayside,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Bayside,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,9.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,16.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,5.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Frankston,11.0
Jun,2021,RES_MEDIUM,MEDIUM,Kingston,7.0
Jun,2021,RES_MEDIUM,MEDIUM,Glen Eira,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Port Phillip,12.0
Jun,2021,RES_MEDIUM,MEDIUM,Port Phillip,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Port Phillip,15.0
Jun,2021,RES_MEDIUM,MEDIUM,Whittlesea,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Whittlesea,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Whittlesea,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Whittlesea,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Yarra Ranges,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Greater Dandenong,6.0
Jun,2021,RES_MEDIUM,MEDIUM,Casey,21.0
Jun,2021,RES_MEDIUM,MEDIUM,Casey,19.0
Jun,2021,RES_MEDIUM,MEDIUM,Casey,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Cardinia,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Cardinia,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Cardinia,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Cardinia,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,2.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,2.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,2.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,3.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,10.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Mornington Peninsula,8.0
Jun,2021,RES_MEDIUM,MEDIUM,Greater Dandenong,4.0
Jun,2021,RES_MEDIUM,MEDIUM,Casey,16.0
Jun,2021,RES_MEDIUM,MEDIUM,Casey,1.0
Jun,2021,RES_MEDIUM,MEDIUM,Cardinia,2.0
Jun,2021,RES_MEDIUM,HIGH,Melbourne,50.0
Jun,2021,RES_MEDIUM,HIGH,Melbourne,9.0
Jun,2021,RES_MEDIUM,HIGH,Melbourne,6.0
Jun,2021,RES_MEDIUM,HIGH,Port Phillip,24.0
Jun,2021,RES_MEDIUM,HIGH,Melbourne,17.0
Jun,2021,RES_MEDIUM,HIGH,Melbourne,19.0
Jun,2021,RES_MEDIUM,HIGH,Maribyrnong,10.0
Jun,2021,RES_MEDIUM,HIGH,Maribyrnong,6.0
Jun,2021,RES_MEDIUM,HIGH,Maribyrnong,7.0
Jun,2021,RES_MEDIUM,HIGH,Hobsons Bay,4.0
Jun,2021,RES_MEDIUM,HIGH,Hobsons Bay,6.0
Jun,2021,RES_MEDIUM,HIGH,Maribyrnong,1.0
Jun,2021,RES_MEDIUM,HIGH,Brimbank,10.0
Jun,2021,RES_MEDIUM,HIGH,Brimbank,7.0
Jun,2021,RES_MEDIUM,HIGH,Hobsons Bay,4.0
Jun,2021,RES_MEDIUM,HIGH,Hobsons Bay,1.0
Jun,2021,RES_MEDIUM,HIGH,Moonee Valley,4.0
Jun,2021,RES_MEDIUM,HIGH,Moonee Valley,12.0
Jun,2021,RES_MEDIUM,HIGH,Brimbank,4.0
Jun,2021,RES_MEDIUM,HIGH,Brimbank,1.0
Jun,2021,RES_MEDIUM,HIGH,Brimbank,7.0
Jun,2021,RES_MEDIUM,HIGH,Moonee Valley,12.0
Jun,2021,RES_MEDIUM,HIGH,Moonee Valley,7.0
Jun,2021,RES_MEDIUM,HIGH,Moonee Valley,6.0
Jun,2021,RES_MEDIUM,HIGH,Moonee Valley,33.0
Jun,2021,RES_MEDIUM,HIGH,Moonee Valley,11.0
Jun,2021,RES_MEDIUM,HIGH,Hume,3.0
Jun,2021,RES_MEDIUM,HIGH,Hume,5.0
Jun,2021,RES_MEDIUM,HIGH,Hume,1.0
Jun,2021,RES_MEDIUM,HIGH,Melbourne,13.0
Jun,2021,RES_MEDIUM,HIGH,Merri-Bek,3.0
Jun,2021,RES_MEDIUM,HIGH,Merri-Bek,11.0
Jun,2021,RES_MEDIUM,HIGH,Merri-Bek,5.0
Jun,2021,RES_MEDIUM,HIGH,Merri-Bek,24.0
Jun,2021,RES_MEDIUM,HIGH,Merri-Bek,4.0
Jun,2021,RES_MEDIUM,HIGH,Merri-Bek,6.0
Jun,2021,RES_MEDIUM,HIGH,Merri-Bek,7.0
Jun,2021,RES_MEDIUM,HIGH,Hume,1.0
Jun,2021,RES_MEDIUM,HIGH,Hume,28.0
Jun,2021,RES_MEDIUM,HIGH,Yarra,8.0
Jun,2021,RES_MEDIUM,HIGH,Yarra,9.0
Jun,2021,RES_MEDIUM,HIGH,Yarra,4.0
Jun,2021,RES_MEDIUM,HIGH,Yarra,7.0
Jun,2021,RES_MEDIUM,HIGH,Darebin,12.0
Jun,2021,RES_MEDIUM,HIGH,Darebin,5.0
Jun,2021,RES_MEDIUM,HIGH,Darebin,13.0
Jun,2021,RES_MEDIUM,HIGH,Darebin,12.0
Jun,2021,RES_MEDIUM,HIGH,Whittlesea,8.0
Jun,2021,RES_MEDIUM,HIGH,Whittlesea,4.0
Jun,2021,RES_MEDIUM,HIGH,Whittlesea,39.0
Jun,2021,RES_MEDIUM,HIGH,Darebin,6.0
Jun,2021,RES_MEDIUM,HIGH,Banyule,3.0
Jun,2021,RES_MEDIUM,HIGH,Darebin,8.0
Jun,2021,RES_MEDIUM,HIGH,Banyule,10.0
Jun,2021,RES_MEDIUM,HIGH,Banyule,4.0
Jun,2021,RES_MEDIUM,HIGH,Banyule,2.0
Jun,2021,RES_MEDIUM,HIGH,Nillumbik,3.0
Jun,2021,RES_MEDIUM,HIGH,Banyule,3.0
Jun,2021,RES_MEDIUM,HIGH,Nillumbik,3.0
Jun,2021,RES_MEDIUM,HIGH,Nillumbik,12.0
Jun,2021,RES_MEDIUM,HIGH,Nillumbik,1.0
Jun,2021,RES_MEDIUM,HIGH,Nillumbik,1.0
Jun,2021,RES_MEDIUM,HIGH,Nillumbik,2.0
Jun,2021,RES_MEDIUM,HIGH,Boroondara,26.0
Jun,2021,RES_MEDIUM,HIGH,Boroondara,5.0
Jun,2021,RES_MEDIUM,HIGH,Boroondara,12.0
Jun,2021,RES_MEDIUM,HIGH,Boroondara,14.0
Jun,2021,RES_MEDIUM,HIGH,Manningham,3.0
Jun,2021,RES_MEDIUM,HIGH,Manningham,11.0
Jun,2021,RES_MEDIUM,HIGH,Manningham,1.0
Jun,2021,RES_MEDIUM,HIGH,Manningham,9.0
Jun,2021,RES_MEDIUM,HIGH,Manningham,10.0
Jun,2021,RES_MEDIUM,HIGH,Manningham,10.0
Jun,2021,RES_MEDIUM,HIGH,Yarra,41.0
Jun,2021,RES_MEDIUM,HIGH,Boroondara,16.0
